"Num_Acc";"jour";"mois";"an";"hrmn";"lum";"dep";"com";"agg";"int";"atm";"col";"adr";"lat";"long"
"202400008486";"8";"08";"2024";"19:50";"1";"75";"75104";"2";"2";"1";"2";"BOULEVARD MORLAND";"48,84770000";"2,36540000"
"202400008487";"6";"02";"2024";"07:15";"5";"36";"36202";"2";"1";"8";"6";"N/A";"46,77584000";"1,64786000"
"202400008488";"17";"11";"2024";"15:12";"1";"94";"94067";"2";"1";"1";"3";"Avenue Sainte-marie";"48,83541017";"2,41537401"
"202400008489";"8";"08";"2024";"17:10";"1";"94";"94073";"2";"3";"9";"6";"Avenue Raymond Poincaré";"48,76584001";"2,39809546"
"202400008490";"4";"02";"2024";"16:00";"1";"34";"34032";"2";"3";"1";"3";"MARNE (AV DE LA)";"43,33947000";"3,21559000"
"202400008491";"5";"12";"2024";"23:20";"5";"83";"83123";"2";"1";"1";"2";"TOULON (ANCIEN CHEMIN DE)";"43,13967000";"5,78230000"
"202400008492";"8";"08";"2024";"17:45";"1";"93";"93073";"2";"2";"1";"3";"Avenue de la Somme / Rue de Bordeaux";"48,94176237";"2,58642912"
"202400008493";"6";"02";"2024";"09:00";"1";"33";"33063";"2";"4";"5";"3";"N/A";"44,85900000";" -0,58950000"
"202400008494";"8";"08";"2024";"15:00";"1";"93";"93078";"2";"2";"1";"3";"Avenue Philippe de Girard / Avenue du Vert Galant";"48,95544689";"2,54366934"
"202400008495";"28";"12";"2024";"10:59";"1";"37";"37276";"1";"2";"5";"3";"D766";"47,58226154";"0,86151767"
"202400008496";"5";"02";"2024";"20:30";"5";"33";"33063";"2";"1";"1";"2";"N/A";"44,84340000";" -0,55501000"
"202400008497";"8";"08";"2024";"00:10";"5";"93";"93046";"2";"1";"1";"6";"JEAN MOULIN BOULEVARD";"48,91267300";"2,51444200"
"202400008498";"17";"11";"2024";"01:21";"5";"77";"77373";"2";"9";"1";"6";"PARIS (ROUTE DE )";"48,77703000";"2,59521000"
"202400008499";"5";"02";"2024";"06:00";"5";"33";"33063";"2";"3";"1";"6";"Boulevard Jean-Jacques Bosc";"44,81450600";" -0,55356300"
"202400008500";"9";"11";"2024";"12:00";"1";"13";"13210";"2";"2";"1";"2";"CATHERINE BLUM (BOULEVARD)";"43,26945797";"5,42120778"
"202400008501";"8";"08";"2024";"07:10";"1";"93";"93053";"2";"1";"1";"3";"Avenue de Rosny";"48,89174655";"2,47099471"
"202400008502";"6";"02";"2024";"20:35";"5";"33";"33009";"2";"3";"1";"3";"N/A";"44,65681000";" -1,17034000"
"202400008503";"8";"08";"2024";"09:43";"1";"92";"92078";"1";"1";"1";"2";"GALLIENI (BD) (1 A 79 ET 22 A 102)";"48,93064617";"2,33214140"
"202400008504";"18";"11";"2024";"17:20";"5";"94";"94077";"2";"3";"2";"3";"Route de Choisy";"48,74092479";"2,40833616"
"202400008505";"6";"02";"2024";"11:20";"1";"31";"31555";"1";"1";"1";"2";"38 LE CHAPITRE (A64)";"43,55283000";"1,40854000"
"202400008506";"7";"08";"2024";"08:55";"1";"92";"92050";"2";"2";"1";"3";"DIDEROT RUE";"48,88670322";"2,20964290"
"202400008507";"19";"11";"2024";"05:30";"5";"93";"93073";"2";"1";"2";"1";"PETITS PONTS (ROUTE DES)";"48,96236817";"2,55958378"
"202400008508";"8";"08";"2024";"14:15";"1";"92";"92002";"2";"1";"1";"7";"DIVISION LECLERC (1 A 29 -2 A 34)";"48,75241000";"2,30472000"
"202400008509";"23";"01";"2024";"18:45";"5";"30";"30189";"2";"3";"1";"1";"Avenue Pierre Mendès France";"43,82172998";"4,38412428"
"202400008510";"6";"02";"2024";"12:10";"1";"30";"30007";"2";"1";"1";"2";"82-318 rue Jean Perrin";"44,14576000";"4,09991000"
"202400008511";"29";"05";"2024";"15:45";"1";"93";"93032";"2";"3";"3";"5";"Avenue de la Passerelle / Rue Paul Vaillant Couturier";"48,86627802";"2,56220541"
"202400008512";"8";"08";"2024";"21:35";"3";"51";"51649";"2";"3";"1";"3";"Rue Aristide Briand";"48,72517400";"4,58473700"
"202400008513";"5";"02";"2024";"07:50";"1";"30";"30243";"2";"3";"1";"3";"Route de Montèze";"44,06853000";"4,09698000"
"202400008514";"29";"07";"2024";"11:25";"1";"51";"51295";"2";"2";"1";"3";"Intersection D14/D602";"48,70240100";"4,53970800"
"202400008515";"23";"05";"2024";"10:15";"1";"93";"93032";"2";"3";"1";"2";"Rue de Franceville / Avenue des Chèvrefeuilles";"48,88951000";"2,54524000"
"202400008516";"31";"12";"2024";"23:45";"5";"987";"98745";"2";"1";"1";"7";"Tiva";" -16,63502600";" -151,49119900"
"202400008517";"6";"02";"2024";"18:00";"2";"29";"29232";"2";"1";"1";"4";"LOUIS LE GUENNEC";"47,97980774";" -4,09718378"
"202400008518";"8";"08";"2024";"18:10";"1";"85";"85223";"1";"1";"1";"5";"RD 948";"46,58001000";" -1,10940000"
"202400008519";"1";"08";"2024";"15:30";"1";"63";"63001";"2";"7";"1";"2";"Place Saint Joseph";"46,02156400";"3,20226700"
"202400008520";"23";"07";"2024";"07:20";"1";"18";"18127";"1";"1";"1";"7";"N/A";"46,75121000";"2,20125000"
"202400008521";"8";"08";"2024";"15:00";"1";"59";"59553";"2";"6";"1";"1";"Rue Marx Dormoy";"50,60080900";"2,96297500"
"202400008522";"6";"02";"2024";"15:55";"1";"26";"26198";"2";"1";"1";"3";"Route de Marseille";"44,53435000";"4,74597000"
"202400008523";"19";"11";"2024";"17:55";"5";"74";"74010";"2";"1";"2";"6";"PRELEVET (AVENUE DE)";"45,90130000";"6,13200000"
"202400008524";"9";"08";"2024";"04:30";"4";"85";"85082";"2";"1";"1";"3";"RD79";"46,87641600";" -0,90161400"
"202400008525";"5";"02";"2024";"14:40";"1";"23";"23096";"2";"1";"1";"6";"BERRY (AVENUE DU)";"46,17688000";"1,87566000"
"202400008526";"8";"08";"2024";"23:20";"3";"85";"85064";"2";"1";"1";"6";"RD13";"46,83274700";" -1,30735300"
"202400008527";"19";"11";"2024";"09:38";"1";"75";"75106";"2";"2";"2";"7";"BOULEVARD SAINT GERMAIN";"48,85283900";"2,33700700"
"202400008528";"9";"08";"2024";"08:56";"1";"37";"37123";"1";"1";"1";"6";"Autoroute A85, pk 79.800 sens ANGER-VIERZON";"47,34484200";"0,40945500"
"202400008529";"4";"01";"2024";"17:20";"2";"22";"22278";"2";"1";"3";"2";"RIBOT (THEODULE)";"48,51849000";" -2,78269000"
"202400008530";"18";"11";"2024";"14:00";"1";"75";"75106";"2";"3";"1";"7";"BOULEVARD SAINT GERMAIN";"48,85407500";"2,33151800"
"202400008531";"2";"08";"2024";"15:50";"1";"62";"62630";"1";"1";"1";"1";"D75";"50,30136854";"2,54155951"
"202400008532";"6";"02";"2024";"18:40";"3";"17";"17415";"2";"1";"1";"7";"PRAIRIE CHEMIN DE LA";"45,73386621";" -0,62666671"
"202400008533";"7";"08";"2024";"19:45";"1";"62";"62007";"1";"3";"1";"7";"D62";"50,34407100";"2,65032800"
"202400008534";"18";"11";"2024";"18:10";"5";"93";"93051";"2";"1";"2";"4";"PAVE NEUF (AVENUE)";"48,84034000";"2,55286000"
"202400008535";"6";"02";"2024";"07:45";"2";"13";"13103";"2";"1";"8";"3";"BOULEVARD FOCH-MARECHAL";"43,63962000";"5,09401000"
"202400008536";"7";"08";"2024";"19:30";"1";"30";"30034";"2";"1";"1";"7";"N/A";"43,75272600";"4,49300600"
"202400008537";"18";"11";"2024";"19:05";"5";"93";"93050";"2";"1";"2";"6";"PAUL ET CAMILLE THOMOUX (RUE) COTE PAIR";"48,86176214";"2,53021896"
"202400008538";"31";"01";"2024";"18:00";"2";"13";"13056";"2";"3";"1";"1";"GAULLE AVENUE CHARLES DE";"43,39843000";"5,07106000"
"202400008539";"9";"08";"2024";"11:20";"1";"56";"56195";"2";"1";"1";"6";"Rue du Calvaire";"47,51976200";" -2,29838500"
"202400008540";"5";"07";"2024";"16:25";"1";"27";"27340";"1";"1";"1";"2";"A13";"49,36442600";"0,82547700"
"202400008541";"8";"08";"2024";"15:30";"1";"56";"56087";"2";"1";"1";"7";"Rue du Vieux Moulin";"47,59251100";" -2,84537300"
"202400008542";"6";"02";"2024";"16:12";"1";"13";"13214";"2";"1";"1";"3";"MAISON BLANCHE (TRAVERSE)";"43,32951000";"5,37484000"
"202400008543";"3";"11";"2024";"19:55";"5";"971";"97113";"2";"3";"1";"7";"Chemin de la BOUAYE";"16,21799000";" -61,49073000"
"202400008544";"9";"08";"2024";"07:45";"1";"2B";"2B309";"2";"3";"1";"3";"Route de Figarella";"42,74330100";"9,45788200"
"202400008545";"6";"02";"2024";"15:50";"1";"13";"13211";"2";"3";"1";"3";"SAINT MARCEL (BOULEVARD DE )";"43,28764669";"5,46479916"
"202400008546";"9";"08";"2024";"18:00";"1";"80";"80620";"2";"1";"1";"2";"Rue Saint-sauveur";"49,93068800";"2,93726400"
"202400008547";"6";"02";"2024";"08:35";"1";"13";"13214";"2";"1";"1";"3";"MARCHE D'IN (AVENUE)";"43,33919956";"5,37816195"
"202400008548";"12";"02";"2024";"19:45";"5";"82";"82124";"2";"2";"1";"7";"Route de Verlhaguet";"44,00350800";"1,29856500"
"202400008549";"6";"02";"2024";"17:45";"2";"13";"13047";"1";"1";"1";"7";"CD16 (LE DELA)";"43,55217688";"5,01167536"
"202400008550";"9";"08";"2024";"09:20";"1";"82";"82125";"1";"1";"1";"6";"D928";"43,95325353";"1,18758872"
"202400008551";"26";"12";"2024";"11:50";"1";"35";"35319";"1";"4";"1";"3";"Les Coudraies";"48,02831053";" -1,94182545"
"202400008552";"8";"08";"2024";"16:45";"1";"71";"71428";"1";"1";"1";"6";"2 Grand Route du Botoret";"46,20407400";"4,31581100"
"202400008553";"6";"02";"2024";"20:20";"5";"06";"06004";"2";"1";"1";"1";"Avenue Philippe Rochat";"43,59018300";"7,11009200"
"202400008554";"29";"12";"2024";"06:25";"3";"38";"38455";"1";"1";"1";"7";"Chemin des Marques";"45,63551500";"5,29173000"
"202400008555";"9";"08";"2024";"03:50";"3";"89";"89446";"1";"1";"1";"6";"D951";"47,45550900";"3,71337900"
"202400008556";"6";"02";"2024";"06:30";"5";"06";"06004";"2";"1";"1";"1";"Chemin des Eucalyptus";"43,57966900";"7,08960100"
"202400008557";"8";"08";"2024";"16:38";"1";"61";"61463";"1";"2";"1";"3";"Voie Communale";"48,59516700";" -0,38400900"
"202400008558";"6";"02";"2024";"15:20";"1";"75";"75119";"2";"1";"1";"3";"AVENUE DE FLANDRE";"48,88618200";"2,37145000"
"202400008559";"24";"10";"2024";"15:55";"1";"28";"28092";"1";"1";"1";"5";"Autoroute A10 - PK 049.600 - Direction Paris";"48,33818400";"1,86749300"
"202400008560";"24";"11";"2024";"18:00";"3";"76";"76070";"1";"1";"1";"6";"D98";"49,72756152";"1,24074274"
"202400008561";"9";"08";"2024";"11:46";"1";"49";"49347";"1";"2";"1";"1";"D68";"47,62636300";" -0,45097600"
"202400008562";"6";"02";"2024";"15:55";"1";"75";"75118";"2";"3";"1";"6";"RUE MARX DORMOY";"48,88906100";"2,35989700"
"202400008563";"24";"08";"2024";"01:15";"4";"63";"63124";"2";"6";"1";"6";"Giratoire Robert Huguet /RM52/Bd Joliot Curie";"45,74640000";"3,21183000"
"202400008564";"9";"08";"2024";"10:40";"1";"12";"12270";"1";"1";"7";"6";"D888";"44,34742600";"2,95510200"
"202400008565";"6";"02";"2024";"16:00";"1";"75";"75115";"2";"3";"1";"6";"BOULEVARD DE VAUGIRARD";"48,84157000";"2,31832900"
"202400008566";"8";"08";"2024";"06:20";"2";"42";"42323";"2";"8";"1";"6";"Avenue Henri Planchet";"45,56597900";"4,29299400"
"202400008567";"2";"10";"2024";"13:00";"1";"34";"34301";"2";"1";"1";"1";"VERDUN (BOULEVARD DE)";"43,41206000";"3,68149000"
"202400008568";"6";"02";"2024";"10:50";"1";"75";"75115";"2";"3";"1";"6";"RUE SAINT CHARLES";"48,84137900";"2,28096900"
"202400008569";"8";"08";"2024";"17:20";"1";"42";"42139";"1";"1";"1";"1";"D10";"45,26514600";"4,37137800"
"202400008570";"22";"11";"2024";"17:00";"2";"74";"74010";"2";"6";"1";"1";"CHEMIN DU PERIMETRE";"45,92113300";"6,13328500"
"202400008571";"5";"02";"2024";"09:55";"1";"75";"75114";"2";"3";"8";"6";"RUE DU FAUBOURG SAINT JACQUES";"48,83585955";"2,33773604"
"202400008572";"9";"08";"2024";"17:10";"1";"47";"47310";"1";"1";"1";"1";"D911";"44,37482339";"0,34710627"
"202400008573";"19";"11";"2024";"19:15";"3";"74";"74275";"2";"1";"3";"1";"199 Route de bluffy";"45,85315800";"6,21492500"
"202400008574";"5";"02";"2024";"07:00";"2";"75";"75114";"2";"2";"1";"6";"RUE FROIDEVAUX";"48,83754100";"2,32293700"
"202400008575";"20";"11";"2024";"06:25";"5";"74";"74309";"2";"1";"2";"6";"D1206";"46,11800600";"6,03728800"
"202400008576";"5";"08";"2024";"10:00";"1";"34";"34237";"2";"1";"7";"6";"Avenue de Pezenas";"43,50228600";"3,31623000"
"202400008577";"6";"02";"2024";"09:30";"1";"75";"75112";"2";"2";"1";"3";"AVENUE DES CANADIENS";"48,81723087";"2,45876983"
"202400008578";"7";"08";"2024";"18:30";"1";"22";"22264";"1";"1";"1";"3";"Le Rumain Hengoat";"48,74693600";" -3,20897300"
"202400008579";"13";"11";"2024";"17:58";"3";"74";"74262";"1";"3";"1";"4";"Pont de Bellecombe";"46,13363100";"6,31256000"
"202400008580";"5";"02";"2024";"22:48";"5";"94";"94041";"2";"1";"1";"1";"47 Quai Jean Compagnon";"48,81909823";"2,39880413"
"202400008581";"9";"08";"2024";"16:45";"1";"25";"25403";"1";"1";"1";"1";"D48";"47,02612800";"6,61969200"
"202400008582";"19";"11";"2024";"08:05";"2";"74";"74012";"2";"1";"3";"6";"DE GAULLE (AVENUE CHARLES)";"46,18595000";"6,24768000"
"202400008583";"6";"02";"2024";"17:40";"5";"94";"94073";"2";"1";"2";"3";"107 Avenue du Général de Gaulle";"48,76844000";"2,37051200"
"202400008584";"8";"08";"2024";"11:20";"1";"25";"25418";"1";"1";"1";"1";"18 Route d?Osse";"47,25132200";"6,19186100"
"202400008585";"20";"11";"2024";"12:55";"1";"74";"74008";"2";"3";"1";"3";"MOULIN (RUE JEAN)";"46,19494000";"6,21792000"
"202400008586";"6";"02";"2024";"08:40";"1";"94";"94077";"2";"2";"1";"3";"Avenue Pasteur / Rue Marcel Risser";"48,73741956";"2,41921708"
"202400008587";"8";"08";"2024";"14:00";"1";"29";"29185";"2";"1";"2";"6";"Lieu Dit Poulfoen";"48,68652600";" -4,16709200"
"202400008588";"6";"02";"2024";"08:45";"1";"93";"93078";"2";"6";"1";"2";"Boulevard Robert Ballanger / Avenue Georges Clémenceau";"48,96159000";"2,55597000"
"202400008589";"20";"11";"2024";"07:15";"3";"74";"74165";"1";"2";"1";"3";"Route de bloye";"45,82597100";"5,97495300"
"202400008590";"9";"08";"2024";"11:35";"1";"02";"02666";"1";"1";"1";"1";"d946";"49,69864300";"4,12978600"
"202400008591";"15";"11";"2024";"18:35";"3";"74";"74256";"2";"1";"1";"6";"164 Rue des trois lacs";"45,93250200";"6,63497000"
"202400008592";"6";"02";"2024";"15:30";"1";"93";"93055";"2";"2";"1";"3";"Avenue Édouard Vaillant / Rue Magenta";"48,90036000";"2,39530000"
"202400008593";"8";"08";"2024";"19:00";"2";"15";"15168";"1";"1";"1";"7";"RD 4";"45,00771700";"3,20521800"
"202400008594";"4";"02";"2024";"23:00";"5";"93";"93013";"2";"3";"1";"3";"Avenue de la Division Leclerc / Rue Camille Dramart";"48,93525685";"2,42638738"
"202400008595";"14";"11";"2024";"17:09";"2";"74";"74081";"2";"3";"1";"3";"Avenue de la république";"46,06149800";"6,56351000"
"202400008596";"8";"08";"2024";"20:15";"2";"01";"01196";"1";"3";"1";"6";"Route des Forays";"46,35528800";"5,09230800"
"202400008597";"6";"02";"2024";"15:00";"1";"93";"93001";"2";"1";"1";"3";"Rue Léopold Réchossière";"48,91359400";"2,39331300"
"202400008598";"9";"08";"2024";"18:40";"1";"06";"06090";"2";"1";"1";"7";"75 Boulevard de la Mourachonne";"43,59386600";"6,93004000"
"202400008599";"10";"11";"2024";"05:30";"3";"74";"74220";"1";"6";"5";"6";"D2";"46,12099400";"6,26965300"
"202400008600";"6";"02";"2024";"20:50";"4";"92";"92078";"2";"3";"1";"3";"VIEUX CHEMIN DE ST DENIS (AVENUE)";"48,92975428";"2,32603133"
"202400008601";"7";"08";"2024";"19:00";"1";"14";"14371";"1";"1";"1";"5";"Route de la Côte Fleurie";"49,04558478";"0,15374621"
"202400008602";"7";"11";"2024";"16:45";"1";"74";"74267";"2";"1";"1";"7";"Route d'albertville";"45,84876600";"6,14589800"
"202400008603";"5";"02";"2024";"22:32";"5";"92";"92075";"2";"1";"1";"6";"PAIX (AVENUE DE LA)";"48,81645647";"2,27528143"
"202400008604";"6";"02";"2024";"13:14";"1";"92";"92048";"2";"1";"1";"7";"PAVE DES GARDES (ROUTE DU)";"48,81136000";"2,21056000"
"202400008605";"7";"08";"2024";"00:15";"3";"14";"14486";"1";"1";"1";"6";"D91A";"48,99076100";" -0,22706500"
"202400008606";"6";"02";"2024";"00:25";"5";"92";"92012";"2";"1";"1";"2";"GENERAL LECLERC (AVENUE DU) 35/FIN - 60/";"48,83102102";"2,23486644"
"202400008607";"1";"11";"2024";"16:26";"1";"74";"74148";"1";"1";"1";"1";"D110";"45,79661400";"6,10638100"
"202400008608";"8";"08";"2024";"21:40";"3";"14";"14370";"2";"1";"1";"7";"250 Rue des Aunais";"49,23381200";" -0,89243100"
"202400008609";"18";"11";"2024";"17:25";"5";"94";"94076";"2";"3";"2";"6";"Avenue de la Division Leclerc";"48,78536000";"2,37061000"
"202400008610";"8";"08";"2024";"14:00";"1";"60";"60009";"1";"1";"1";"5";"D927";"49,38466400";"2,10053400"
"202400008611";"6";"02";"2024";"08:01";"1";"92";"92002";"2";"3";"1";"3";"LEON JOUHAUX (AVENUE)";"48,73617008";"2,30239114"
"202400008612";"9";"08";"2024";"16:00";"1";"64";"64405";"2";"1";"1";"6";"31 Rue du Bourg Mayou";"43,34683400";" -0,26195000"
"202400008613";"1";"11";"2024";"05:50";"3";"57";"57433";"1";"6";"9";"7";"D112f";"49,22028800";"6,14783800"
"202400008614";"6";"02";"2024";"18:28";"2";"71";"71047";"2";"2";"1";"3";"10 Rue des Prébendes";"46,62262200";"3,77595100"
"202400008615";"7";"08";"2024";"11:50";"1";"43";"43111";"1";"1";"1";"6";"Le Cros du Pouget";"44,87145000";"3,88154300"
"202400008616";"8";"08";"2024";"15:40";"1";"10";"10328";"1";"1";"7";"1";"D960";"48,35431000";"4,26501300"
"202400008617";"7";"02";"2024";"04:55";"3";"28";"28161";"1";"1";"1";"2";"A11 - PK 94+400 (vers LE MANS)";"48,25730200";"1,13219500"
"202400008618";"25";"11";"2024";"10:50";"1";"13";"13026";"2";"6";"1";"6";"RN 568";"43,38985000";"5,16211000"
"202400008619";"9";"08";"2024";"16:50";"1";"16";"16295";"1";"1";"1";"7";"N/A";"45,81822000";"0,14473200"
"202400008620";"7";"02";"2024";"12:50";"1";"51";"51217";"1";"1";"2";"6";"D18";"49,07248800";"3,64879100"
"202400008621";"18";"11";"2024";"14:15";"1";"88";"88484";"1";"1";"2";"6";"D39";"48,11535400";"6,34542000"
"202400008622";"9";"08";"2024";"18:35";"1";"07";"07009";"2";"1";"1";"2";"rd82";"45,24164700";"4,79352100"
"202400008623";"7";"02";"2024";"04:51";"3";"25";"25020";"1";"1";"2";"5";"Autoroute A36 PK051.600 en direction de BELFORT";"47,49194400";"6,81482500"
"202400008624";"12";"11";"2024";"19:32";"5";"88";"88160";"2";"2";"1";"6";"ALSACE (RUE D')";"48,17293000";"6,44512000"
"202400008625";"8";"08";"2024";"17:30";"1";"21";"21399";"1";"2";"1";"3";"D981";"47,21485000";"4,56160900"
"202400008626";"4";"02";"2024";"15:45";"1";"62";"62752";"2";"3";"1";"3";"D143";"50,46190804";"1,64956353"
"202400008627";"22";"11";"2024";"13:05";"1";"88";"88349";"2";"1";"4";"1";"1705 Rue de Gérardmer";"48,15820600";"7,00903100"
"202400008628";"8";"08";"2024";"21:45";"3";"85";"85096";"1";"1";"1";"7";"le Péault";"46,87785400";" -1,78974200"
"202400008629";"24";"01";"2024";"11:25";"1";"68";"68315";"2";"1";"1";"6";"Place de l'Eglise";"47,88687700";"7,23015600"
"202400008630";"5";"02";"2024";"19:50";"3";"44";"44129";"1";"1";"1";"7";"N/A";"47,41856400";" -2,04362900"
"202400008631";"13";"11";"2024";"06:55";"2";"88";"88165";"2";"1";"1";"3";"64 Rue du Vivier";"48,35183700";"6,86461400"
"202400008632";"9";"08";"2024";"12:20";"1";"37";"37084";"1";"1";"1";"6";"D766";"47,55300362";"0,33986306"
"202400008633";"7";"02";"2024";"11:20";"1";"50";"50137";"1";"1";"2";"1";"D999 PK PR 038+900";"48,86597800";" -1,20200500"
"202400008634";"12";"11";"2024";"14:40";"1";"88";"88521";"1";"1";"1";"3";"D46";"48,32388600";"6,63061400"
"202400008635";"9";"08";"2024";"15:15";"1";"37";"37279";"1";"1";"1";"3";"route du lude";"47,56176446";"0,29711723"
"202400008636";"7";"02";"2024";"05:20";"3";"51";"51227";"1";"1";"6";"6";"RD 2";"48,90871105";"4,36617191"
"202400008637";"2";"08";"2024";"11:35";"1";"62";"62160";"2";"1";"1";"7";"Rue d'Outreau";"50,71301000";"1,59887000"
"202400008638";"9";"08";"2024";"17:32";"1";"30";"30248";"2";"2";"1";"2";"Route de Saint-chaptes";"43,99706000";"4,26849400"
"202400008639";"6";"02";"2024";"06:45";"3";"59";"59533";"2";"2";"1";"3";"D942";"50,19137600";"3,40534900"
"202400008640";"1";"08";"2024";"10:30";"1";"62";"62160";"2";"1";"1";"6";"Rue Edmond Rostand";"50,72527387";"1,60334176"
"202400008641";"9";"08";"2024";"08:20";"1";"18";"18140";"1";"1";"1";"2";"N/A";"47,16815600";"1,99496300"
"202400008642";"6";"02";"2024";"17:10";"1";"79";"79062";"2";"1";"1";"7";"N/A";"46,81780800";" -0,66680000"
"202400008643";"19";"07";"2024";"17:25";"1";"62";"62160";"2";"3";"1";"1";"Boulevard Chanzy";"50,72016000";"1,60159000"
"202400008644";"8";"08";"2024";"15:05";"1";"06";"06085";"1";"1";"1";"3";"A8 PR 163 + 0";"43,57791900";"6,98366800"
"202400008645";"6";"02";"2024";"16:45";"1";"32";"32107";"1";"1";"1";"1";"4662 Route d?Auch";"43,90663200";"0,37388000"
"202400008646";"28";"09";"2024";"16:15";"1";"59";"59129";"1";"1";"1";"3";"Huquinville";"50,51020600";"3,19462900"
"202400008647";"6";"02";"2024";"22:20";"3";"49";"49125";"2";"2";"1";"6";"Rue du parc";"47,18726800";" -0,27122000"
"202400008648";"8";"08";"2024";"17:30";"1";"06";"06029";"1";"1";"1";"2";"A8";"43,55935600";"6,96471000"
"202400008649";"20";"07";"2024";"10:05";"1";"73";"73008";"2";"6";"1";"3";"D1201 Bd Jean Charcot";"45,69429265";"5,89993894"
"202400008650";"6";"02";"2024";"11:00";"1";"49";"49228";"1";"2";"1";"3";"Noyant-Villages";"47,48803900";"0,07521500"
"202400008651";"9";"08";"2024";"15:18";"1";"21";"21173";"1";"9";"7";"3";"A31 PK 003.200";"47,04316500";"4,88870100"
"202400008652";"7";"02";"2024";"09:55";"1";"46";"46264";"1";"1";"1";"1";"D12";"44,57293663";"1,38379823"
"202400008653";"2";"08";"2024";"17:10";"1";"30";"30189";"1";"1";"1";"2";"A9 - PK 56";"43,80745300";"4,33640200"
"202400008654";"6";"02";"2024";"13:26";"1";"44";"44067";"1";"1";"1";"3";"11 le Pont Esnault";"47,63796300";" -1,85039200"
"202400008655";"24";"07";"2024";"16:20";"1";"11";"11202";"1";"1";"7";"6";"D327";"42,92145500";"3,01568300"
"202400008656";"17";"11";"2024";"03:16";"3";"17";"17291";"1";"1";"1";"2";"N11";"46,17610000";" -1,10627000"
"202400008657";"7";"02";"2024";"12:30";"1";"31";"31118";"1";"1";"1";"3";"Route de Fronton";"43,80695300";"1,40410400"
"202400008658";"8";"08";"2024";"20:35";"3";"988";"98808";"1";"1";"1";"1";"Houaïlou";" -21,27895000";"165,62299000"
"202400008659";"17";"11";"2024";"22:55";"5";"13";"13208";"2";"1";"1";"7";"SCHLOESING (BOULEVARD)";"43,27480000";"5,39990000"
"202400008660";"5";"02";"2024";"22:00";"3";"38";"38141";"1";"1";"1";"7";"Route des Rôles";"45,51178700";"5,22921900"
"202400008661";"4";"03";"2024";"17:30";"1";"978";"97801";"2";"1";"1";"3";"R DE FRIAR'S BAY";"18,08484300";" -63,07628600"
"202400008662";"7";"02";"2024";"14:45";"1";"06";"06038";"2";"1";"1";"1";"Route de Nice";"43,67891200";"6,97374700"
"202400008663";"5";"07";"2024";"00:12";"5";"13";"13208";"2";"1";"1";"2";"HAMBOURG (BOULEVARD)";"43,25109000";"5,38801000"
"202400008664";"9";"08";"2024";"05:10";"5";"977";"97701";"1";"6";"1";"3";"rond point de la Tourmente";"17,90409900";" -62,84804100"
"202400008665";"6";"02";"2024";"07:27";"5";"21";"21603";"2";"1";"1";"6";"13 Avenue du Général Mazillier";"47,49228100";"4,34034200"
"202400008666";"8";"08";"2024";"01:00";"3";"977";"97701";"1";"1";"1";"1";"TOINY";"17,89823800";" -62,79860300"
"202400008667";"7";"02";"2024";"08:40";"1";"40";"40273";"2";"1";"1";"7";"Rue Ambroise 2";"43,52917500";" -1,41419500"
"202400008668";"19";"11";"2024";"12:45";"1";"75";"75119";"2";"3";"1";"2";"RUE DES BOIS";"48,87826800";"2,39836600"
"202400008669";"6";"02";"2024";"15:30";"1";"40";"40044";"1";"1";"1";"1";"d817";"43,55411600";" -1,30346800"
"202400008670";"9";"08";"2024";"00:45";"3";"972";"97224";"2";"1";"3";"1";"D47 Bois du Parc";"14,67008400";" -61,03508200"
"202400008671";"19";"11";"2024";"19:20";"5";"75";"75109";"2";"7";"2";"6";"PLACE DE L OPERA";"48,87121500";"2,33241100"
"202400008672";"7";"08";"2024";"14:03";"1";"29";"29147";"2";"1";"7";"6";"Chemin de Keriouant";"47,90339736";" -3,58940433"
"202400008673";"2";"02";"2024";"08:50";"1";"30";"30075";"1";"1";"1";"5";"Route de Sauve";"43,85622300";"4,24568000"
"202400008674";"19";"11";"2024";"08:05";"2";"75";"75109";"2";"3";"2";"3";"BOULEVARD DE CLICHY";"48,88385100";"2,32865400"
"202400008675";"8";"08";"2024";"15:50";"1";"77";"77027";"2";"1";"1";"6";"D43";"48,13749922";"2,47747553"
"202400008676";"18";"11";"2024";"09:00";"1";"75";"75109";"2";"7";"2";"3";"RUE DE DOUAI";"48,88345100";"2,32989100"
"202400008677";"21";"01";"2024";"06:00";"3";"80";"80318";"1";"1";"1";"6";"Autoroute A16 - PK 147+675";"50,02641678";"2,09877491"
"202400008678";"7";"08";"2024";"19:24";"1";"95";"95690";"1";"1";"1";"7";"D205";"49,07885625";"1,81480396"
"202400008679";"18";"11";"2024";"15:47";"1";"75";"75102";"2";"7";"2";"3";"PLACE DE L OPERA";"48,87044700";"2,33219200"
"202400008680";"9";"08";"2024";"08:45";"1";"78";"78206";"1";"1";"1";"3";"D113";"48,95175400";"1,91282800"
"202400008681";"17";"11";"2024";"19:25";"5";"94";"94060";"1";"1";"1";"2";"Cuvette de Champlain";"48,78417600";"2,56583200"
"202400008682";"19";"11";"2024";"18:55";"5";"93";"93047";"2";"1";"2";"2";"JEAN JAURES (AVENUE)";"48,89848233";"2,55250774"
