"Id_accident";"Lettre Conventionnelle Véhicule";"Année";"Lieu Admin Actuel - Territoire Nom";"CNIT";"Catégorie véhicule";"Age véhicule"
"67 234 484";"B";"2024";"Métropole";"L3EYAMM1000A984";"Moto lourde";"3"
"67 234 485";"A";"2024";"Métropole";"N/A";"Autres";"N/A"
"67 234 485";"B";"2024";"Métropole";"N/A";"VT";"12"
"67 234 486";"A";"2024";"Métropole";"N/A";"PL";"6"
"67 234 486";"B";"2024";"Métropole";"M10CTRVP005Z587";"VT";"11"
"67 234 488";"A";"2024";"Métropole";"M10NSSVP038P205";"VT";"4"
"67 234 489";"A";"2024";"Métropole";"LJS17L408418";"Moto lourde";"13"
"67 234 489";"B";"2024";"Métropole";"MBM5421CC951";"VT";"21"
"67 234 490";"A";"2024";"Métropole";"M10RENVP540P118";"VT";"6"
"67 234 490";"B";"2024";"Métropole";"N10PGTCT0797818";"VU";"4"
"67 234 491";"A";"2024";"Métropole";"M10PGTVP1290886";"VT";"2"
"67 234 491";"B";"2024";"Métropole";"M10K1AVP002H645";"VT";"7"
"67 234 492";"A";"2024";"Métropole";"M10SKDVP006Y495";"VT";"8"
"67 234 492";"B";"2024";"Métropole";"N/A";"PL";"0"
"67 234 493";"B";"2024";"Métropole";"M10CPFVP0009072";"VT";"9"
"67 234 494";"A";"2024";"Métropole";"M10DACVP0016886";"VT";"3"
"67 234 494";"B";"2024";"Métropole";"M10RENVP322H752";"VT";"11"
"67 234 495";"A";"2024";"Métropole";"N30RENTR9555688";"PL";"5"
"67 234 495";"B";"2024";"Métropole";"M10PGTVP0719382";"VT";"6"
"67 234 496";"A";"2024";"Métropole";"MBM5664NV699";"VT";"14"
"67 234 497";"A";"2024";"DOM";"MPE5103C7918";"VT";"19"
"67 234 497";"B";"2024";"DOM";"L1EPGTCL125H318";"Cyclo";"3"
"67 234 498";"A";"2024";"Métropole";"LDM21C10E038";"Cyclo";"17"
"67 234 498";"B";"2024";"Métropole";"N/A";"Autres";"14"
"67 234 499";"A";"2024";"Métropole";"MRE5622CZ964";"VT";"17"
"67 234 499";"B";"2024";"Métropole";"M10CTRVP001R231";"VT";"12"
"67 234 500";"A";"2024";"Métropole";"M10PGTVP0066178";"VT";"10"
"67 234 500";"B";"2024";"Métropole";"M10RENVP4367373";"VT";"9"
"67 234 500";"C";"2024";"Métropole";"N/A";"Moto lourde";"25"
"67 234 501";"A";"2024";"Métropole";"MJS6504J1506";"VT";"17"
"67 234 502";"A";"2024";"DOM";"M10VWGVPY35B433";"VT";"1"
"67 234 503";"A";"2024";"DOM";"UPHMHDKIT5OU";"VT";"0"
"67 234 503";"B";"2024";"DOM";"M10RENVPE65V460";"VT";"0"
"67 234 504";"A";"2024";"Métropole";"MCT5113C7019";"VU";"18"
"67 234 505";"A";"2024";"Métropole";"MVW13G2KB518";"VT";"21"
"67 234 505";"B";"2024";"Métropole";"M10VWGVPH675281";"VT";"9"
"67 234 505";"C";"2024";"Métropole";"M10K1AVP0034886";"VT";"1"
"67 234 506";"A";"2024";"DOM";"M10RENVP000V143";"VT";"15"
"67 234 508";"A";"2024";"Autres OM";"N/A";"VT";"18"
"67 234 509";"A";"2024";"Métropole";"M10PGTVP0480227";"VT";"8"
"67 234 509";"B";"2024";"Métropole";"MCT1102P3962";"VT";"17"
"67 234 510";"A";"2024";"Métropole";"MFD13C2UE336";"VT";"20"
"67 234 510";"B";"2024";"Métropole";"L3EKTMM2000A177";"Moto lourde";"8"
"67 234 511";"A";"2024";"Métropole";"M10CTRVP050K962";"VU";"5"
"67 234 512";"A";"2024";"Métropole";"M10DACVP000C020";"VT";"14"
"67 234 512";"B";"2024";"Métropole";"M10SETVP0086200";"VT";"4"
"67 234 512";"C";"2024";"Métropole";"M10PELVP0122724";"VT";"14"
"67 234 513";"A";"2024";"DOM";"M10RENVP491K223";"VT";"6"
"67 234 513";"B";"2024";"DOM";"l3etphm2001f691";"Moto lourde";"0"
"67 234 514";"A";"2024";"Métropole";"MCT1012TD456";"VT";"15"
"67 234 515";"A";"2024";"Métropole";"M10PGTVP125Y597";"VT";"2"
"67 234 515";"B";"2024";"Métropole";"M30MC3TCSJOU928";"TC";"0"
"67 234 516";"A";"2024";"DOM";"M10RENVP002R392";"VT";"12"
"67 234 517";"A";"2024";"Métropole";"N/A";"VT";"10"
"67 234 517";"B";"2024";"Métropole";"N/A";"PL";"7"
"67 234 518";"A";"2024";"Métropole";"M10RENVP001R198";"VT";"14"
"67 234 518";"B";"2024";"Métropole";"L3EKTMM20000325";"Moto lourde";"0"
"67 234 519";"A";"2024";"Métropole";"N/A";"Moto lourde";"26"
"67 234 520";"A";"2024";"DOM";"MPE5201D3458";"VT";"24"
"67 234 521";"A";"2024";"Métropole";"M10VWGVPE49Z630";"VT";"9"
"67 234 521";"B";"2024";"Métropole";"MPE5514PP007";"VT";"19"
"67 234 522";"A";"2024";"Métropole";"N/A";"VT";"35"
"67 234 523";"A";"2024";"Métropole";"N/A";"Autres";"N/A"
"67 234 523";"B";"2024";"Métropole";"N10RENCT448X542";"VU";"9"
"67 234 524";"A";"2024";"Métropole";"MFT5116YQ780";"VT";"18"
"67 234 524";"B";"2024";"Métropole";"N/A";"VT";"19"
"67 234 525";"A";"2024";"Métropole";"N/A";"VT";"15"
"67 234 525";"B";"2024";"Métropole";" M10PGTVP080Z75";"VT";"4"
"67 234 525";"C";"2024";"Métropole";" M10CTRVP008772";"VT";"9"
"67 234 526";"A";"2024";"Métropole";"N/A";"PL";"3"
"67 234 526";"B";"2024";"Métropole";"N/A";"PL";"1"
"67 234 526";"C";"2024";"Métropole";"M10RENVP603T738";"VT";"5"
"67 234 526";"D";"2024";"Métropole";"M10CTRVP0392761";"VT";"8"
"67 234 527";"A";"2024";"Métropole";"VF6VG0003565174";"VU";"7"
"67 234 527";"B";"2024";"Métropole";"M10PGTVP000W817";"VT";"11"
"67 234 528";"A";"2024";"Métropole";"T30LNHTA000U119";"Autres";"3"
"67 234 529";"A";"2024";"Métropole";"MVW51C2CP481";"VT";"N/A"
"67 234 530";"A";"2024";"Métropole";"M10JT0VP015Y244";"VT";"8"
"67 234 531";"A";"2024";"Métropole";"MRE1001FY867";"VT";"24"
"67 234 532";"A";"2024";"Métropole";"MRE5021FJ802";"VT";"17"
"67 234 532";"B";"2024";"Métropole";"N/A";"Moto lourde";"23"
"67 234 533";"A";"2024";"Métropole";"N10MCZCT016V349";"VU";"6"
"67 234 534";"A";"2024";"Métropole";"N10JT0CT0697850";"VU";"0"
"67 234 534";"B";"2024";"Métropole";"N/A";"VT";"22"
"67 234 535";"A";"2024";"Métropole";"M10CTRVP0087725";"VT";"9"
"67 234 535";"B";"2024";"Métropole";"MPE1102DY146";"VT";"25"
"67 234 536";"A";"2024";"Métropole";"N10RENCT3343978";"VU";"11"
"67 234 537";"A";"2024";"Métropole";"M10PGTVP085P833";"VT";"3"
"67 234 538";"A";"2024";"Métropole";"N10RENCT500J864";"VU";"7"
"67 234 539";"A";"2024";"Métropole";"N/A";"Moto lourde";"N/A"
"67 234 540";"A";"2024";"Métropole";"N/A";"VT";"12"
"67 234 540";"B";"2024";"Métropole";"N/A";"Moto lourde";"32"
"67 234 541";"A";"2024";"Métropole";"N/A";"VT";"N/A"
"67 234 542";"A";"2024";"Métropole";"M10RENVPD23C060";"VU";"3"
"67 234 542";"B";"2024";"Métropole";"M10RENVP538P411";"VT";"7"
"67 234 543";"A";"2024";"Métropole";"N/A";"VU";"2"
"67 234 543";"B";"2024";"Métropole";"N/A";"VT";"3"
"67 234 544";"A";"2024";"Métropole";"M10RENVP003H805";"VT";"12"
"67 234 544";"B";"2024";"Métropole";"LME41J808132";"Autres";"13"
"67 234 544";"C";"2024";"Métropole";"M10SKDVP006R330";"VT";"8"
"67 234 545";"A";"2024";"Métropole";"M10SETVP006M351";"VT";"6"
"67 234 546";"A";"2024";"Métropole";"MSE5342GG482";"VT";"15"
"67 234 546";"B";"2024";"Métropole";"M10BMWVP0261607";"VT";"8"
"67 234 548";"A";"2024";"Métropole";"L3EBMWM2060A414";"Moto lourde";"4"
"67 234 548";"B";"2024";"Métropole";"WDD2462421J0840";"VT";"12"
"67 234 549";"A";"2024";"Métropole";"N/A";"Moto lourde";"8"
"67 234 550";"A";"2024";"Métropole";"M10VWGVPX47D663";"VT";"3"
"67 234 550";"B";"2024";"Métropole";"M10VWGVPY18E011";"VT";"2"
"67 234 551";"B";"2024";"Métropole";"M10PGTVP0066178";"VT";"9"
"67 234 552";"A";"2024";"Métropole";"N/A";"Autres";"16"
"67 234 552";"B";"2024";"Métropole";"L3EDUCM20003114";"Moto lourde";"8"
"67 234 553";"A";"2024";"Métropole";"M10PELVP0461786";"VT";"12"
"67 234 554";"A";"2024";"Métropole";"LBM19N40G020";"Moto lourde";"23"
"67 234 554";"B";"2024";"Métropole";"M10RENVPA396596";"VT";"4"
"67 234 554";"C";"2024";"Métropole";"M10BMWVP098R525";"VT";"0"
"67 234 555";"A";"2024";"Métropole";"N10RENCT498R838";"VU";"8"
"67 234 555";"B";"2024";"Métropole";"M10NSSVP033T057";"VT";"7"
"67 234 556";"A";"2024";"Métropole";"N/A";"VT";"11"
"67 234 557";"A";"2024";"Métropole";"N10PGTCT1998979";"VU";"1"
"67 234 557";"B";"2024";"Métropole";"L1EDRBCL000A031";"Cyclo";"7"
"67 234 558";"A";"2024";"Métropole";"L3EKTMML000W302";"Moto légère";"2"
"67 234 559";"A";"2024";"Métropole";"MRE5232EL721";"VT";"15"
"67 234 559";"B";"2024";"Métropole";"L3EYAMM2000A958";"Moto lourde";"2"
"67 234 560";"A";"2024";"Métropole";"N10RENCT558C605";"VU";"6"
"67 234 560";"B";"2024";"Métropole";"N/A";"VT";"N/A"
"67 234 561";"A";"2024";"Métropole";"M10AUDVP012S854";"VT";"8"
"67 234 562";"A";"2024";"Métropole";"N/A";"VT";"3"
"67 234 562";"B";"2024";"Métropole";"VF3LHAHXWFSI170";"VT";"0"
"67 234 563";"A";"2024";"Métropole";"MRE5222EF558";"VT";"N/A"
"67 234 563";"B";"2024";"Métropole";"L3EYAMML0000311";"Moto légère";"11"
"67 234 564";"A";"2024";"Métropole";"N/A";"VT";"17"
"67 234 565";"A";"2024";"Métropole";"L1ESYMCL000T527";"Cyclo";"2"
"67 234 565";"Z";"2024";"Métropole";"N/A";"Cyclo";"N/A"
"67 234 566";"A";"2024";"Métropole";"MSE5342NZ070";"VT";"17"
"67 234 567";"A";"2024";"Métropole";"L3EBMWM20427332";"Moto lourde";"6"
"67 234 567";"B";"2024";"Métropole";"M10JT0VP042G041";"VT";"3"
"67 234 568";"A";"2024";"Métropole";"MCT5204GS801";"VT";"20"
"67 234 569";"A";"2024";"Métropole";"M10MCWVPLK5P395";"VT";"3"
"67 234 570";"A";"2024";"Métropole";"WB10J610XLZY371";"Moto lourde";"5"
"67 234 570";"B";"2024";"Métropole";"M10PGTVP048R581";"VT";"7"
"67 234 570";"C";"2024";"Métropole";"MRE5316A0591";"VT";"19"
"67 234 571";"A";"2024";"Métropole";"WDF444770113386";"VU";"6"
"67 234 572";"A";"2024";"Métropole";"MBM5822DD061";"VT";"23"
"67 234 572";"B";"2024";"Métropole";"N/A";"VT";"37"
"67 234 573";"A";"2024";"Métropole";"VF1FC1EAF390356";"VU";"16"
"67 234 573";"B";"2024";"Métropole";"VF1FL000X669262";"VU";"3"
"67 234 574";"A";"2024";"Métropole";"L1EYAMCL0006497";"Cyclo";"8"
"67 234 574";"B";"2024";"Métropole";"M10NSSVP026E049";"VT";"N/A"
"67 234 575";"A";"2024";"Métropole";"M10JT0VP0141794";"VT";"9"
"67 234 576";"A";"2024";"Métropole";"N/A";"Moto lourde";"19"
"67 234 577";"A";"2024";"Métropole";"M10BMWVP088R545";"VT";"2"
"67 234 577";"B";"2024";"Métropole";"N/A";"VU";"17"
"67 234 578";"A";"2024";"Métropole";"L3EKWAM2000J158";"Moto lourde";"10"
"67 234 578";"B";"2024";"Métropole";"M10JT0VP065K288";"VT";"1"
"67 234 579";"A";"2024";"Métropole";"M10VWGVP011Z146";"VT";"13"
"67 234 579";"B";"2024";"Métropole";"MJN1012DP889";"VT";"18"
"67 234 580";"A";"2024";"Métropole";"M10RENVP316D718";"VT";"10"
"67 234 580";"B";"2024";"Métropole";"N/A";"Moto lourde";"14"
"67 234 582";"A";"2024";"Métropole";"M10AUDVP006L720";"VT";"11"
"67 234 582";"B";"2024";"Métropole";"L3EYAMM1000V944";"Moto lourde";"5"
"67 234 584";"A";"2024";"Métropole";"M10PGTVP071E387";"VT";"6"
"67 234 584";"B";"2024";"Métropole";"KMYVT125FKW0095";"Moto lourde";"26"
"67 234 585";"A";"2024";"Métropole";"N/A";"VT";"1"
"67 234 585";"B";"2024";"Métropole";"N/A";"VT";"7"
"67 234 586";"A";"2024";"Métropole";"M10K1AVP002V587";"VT";"8"
"67 234 586";"B";"2024";"Métropole";"M10RENVP026M787";"VT";"11"
"67 234 587";"A";"2024";"Métropole";"M10RENVP952R034";"VT";"5"
"67 234 588";"A";"2024";"Métropole";"N/A";"VT";"11"
"67 234 589";"A";"2024";"Métropole";"M10BMWVP003P327";"VT";"13"
"67 234 590";"A";"2024";"Métropole";"MFT5622JV114";"VT";"14"
"67 234 592";"A";"2024";"Métropole";"MMB79T2CH352";"VT";"18"
"67 234 592";"B";"2024";"Métropole";"LJH16L40J017";"Moto lourde";"23"
"67 234 593";"A";"2024";"Métropole";"M10RENVP551L103";"VT";"6"
"67 234 593";"B";"2024";"Métropole";"L1EPGTCL0112550";"Cyclo";"10"
"67 234 594";"A";"2024";"Métropole";"M10VWGVPT40F579";"VT";"5"
"67 234 595";"A";"2024";"Métropole";"M10RENVP603T738";"VT";"5"
"67 234 595";"B";"2024";"Métropole";"M10RENVP376J965";"VT";"9"
"67 234 596";"A";"2024";"Métropole";"N/A";"VT";"8"
"67 234 597";"A";"2024";"Métropole";"M10PGTVP000W817";"VT";"13"
"67 234 597";"B";"2024";"Métropole";"M10PGTVP076Z367";"VT";"5"
"67 234 597";"C";"2024";"Métropole";"M10CTRVP1898750";"VT";"0"
"67 234 598";"A";"2024";"Métropole";"M10CTRVP0435954";"VT";"6"
"67 234 598";"B";"2024";"Métropole";"MVW66H2K4195";"VT";"17"
"67 234 599";"A";"2024";"Métropole";"   LAA92E20V801";"Moto légère";"14"
"67 234 599";"B";"2024";"Métropole";"N/A";"VU";"0"
"67 234 600";"B";"2024";"Métropole";"M10FATVP158A495";"VT";"5"
"67 234 601";"A";"2024";"Métropole";"MRE5232AS696";"VT";"15"
"67 234 601";"B";"2024";"Métropole";"L1EAPRCL000U489";"Cyclo";"4"
"67 234 602";"A";"2024";"Métropole";"MFD56F4LN437";"VT";"16"
"67 234 602";"B";"2024";"Métropole";"LJS17L402315";"Moto lourde";"16"
"67 234 603";"A";"2024";"Métropole";"N/A";"Moto légère";"6"
"67 234 603";"Z";"2024";"Métropole";"N/A";"VT";"4"
"67 234 604";"A";"2024";"Métropole";"L5EPGGTM0005635";"Moto lourde";"10"
"67 234 605";"A";"2024";"Métropole";"M10RENVPD64C989";"VT";"2"
"67 234 605";"B";"2024";"Métropole";"M10PGTVP071E387";"VT";"6"
"67 234 605";"C";"2024";"Métropole";"M10HMCVP003Z509";"VT";"3"
"67 234 605";"D";"2024";"Métropole";"M10RENVPE72H412";"VT";"0"
"67 234 606";"A";"2024";"Métropole";"M10FRDVP039P082";"VT";"10"
"67 234 607";"A";"2024";"Métropole";"N/A";"PL";"N/A"
"67 234 608";"A";"2024";"Métropole";"M10RENVP000E841";"VT";"14"
"67 234 609";"A";"2024";"Métropole";"N/A";"VT";"7"
"67 234 610";"A";"2024";"Métropole";"M10K1AVP002D580";"VT";"7"
"67 234 610";"B";"2024";"Métropole";"M10VWGVPU78V741";"VT";"4"
"67 234 611";"A";"2024";"Métropole";"MMB74G2CQ695";"VT";"21"
"67 234 611";"B";"2024";"Métropole";"N/A";"VT";"22"
"67 234 612";"A";"2024";"Métropole";"MJT5131RP179";"VT";"22"
"67 234 612";"B";"2024";"Métropole";"M10VWGVP4590838";"VT";"11"
"67 234 613";"A";"2024";"Métropole";"N/A";"Moto lourde";"4"
"67 234 614";"A";"2024";"Métropole";"N/A";"TC";"0"
"67 234 614";"B";"2024";"Métropole";"N/A";"VU";"N/A"
"67 234 615";"A";"2024";"Métropole";"M10RENVPA68W099";"VT";"0"
"67 234 616";"A";"2024";"Métropole";"N/A";"Cyclo";"7"
"67 234 617";"A";"2024";"Métropole";"N/A";"VT";"30"
"67 234 618";"A";"2024";"Métropole";"M10RENVP002T369";"VT";"13"
"67 234 619";"A";"2024";"Métropole";"M10MC3VPD044080";"VT";"2"
"67 234 620";"A";"2024";"Métropole";"M10SETVP002R845";"VT";"9"
"67 234 620";"B";"2024";"Métropole";"020FEDRS0003324";"VU";"6"
"67 234 621";"A";"2024";"Métropole";"M10MC3VPM67S244";"VT";"2"
"67 234 621";"B";"2024";"Métropole";"M10PGTVP209M695";"VT";"0"
"67 234 622";"A";"2024";"Métropole";"M10RENVP0010305";"VT";"14"
"67 234 623";"A";"2024";"Métropole";"M10SETVP0002301";"VT";"14"
"67 234 623";"B";"2024";"Métropole";"040FHFSM245Z417";"PL";"10"
"67 234 624";"A";"2024";"Métropole";"MRE5332A9412";"VT";"15"
"67 234 624";"B";"2024";"Métropole";"M10NSSVP046R465";"VT";"3"
"67 234 625";"A";"2024";"Métropole";"M10PGTVP125S627";"VT";"3"
"67 234 625";"B";"2024";"Métropole";"M10PGTVP036A831";"VT";"8"
"67 234 626";"A";"2024";"Métropole";"L1EEUKCL0011177";"Cyclo";"2"
"67 234 626";"Z";"2024";"Métropole";"N/A";"PL";"N/A"
"67 234 627";"A";"2024";"Métropole";"L1EAPRCL000D253";"Cyclo";"12"
"67 234 628";"A";"2024";"Métropole";"N/A";"VT";"23"
"67 234 628";"B";"2024";"Métropole";"N/A";"Moto lourde";"2"
"67 234 629";"A";"2024";"Métropole";"N10MCDCTGC73181";"VU";"10"
"67 234 629";"B";"2024";"Métropole";"L1EGLRCL0008149";"Cyclo";"4"
"67 234 630";"A";"2024";"Métropole";"L3EKWAM1000E482";"Moto lourde";"0"
"67 234 631";"A";"2024";"Métropole";"MPE5012T2325";"VT";"16"
"67 234 632";"A";"2024";"Métropole";"N/A";"VT";"18"
"67 234 632";"B";"2024";"Métropole";"M10JT0VP0105062";"VT";"9"
"67 234 632";"C";"2024";"Métropole";"N/A";"VT";"4"
"67 234 633";"A";"2024";"Métropole";"N/A";"Cyclo";"1"
"67 234 634";"A";"2024";"Métropole";"L5EPGGTM0005635";"Moto lourde";"9"
"67 234 635";"A";"2024";"Métropole";"M10VWGVP001U248";"VT";"14"
"67 234 636";"A";"2024";"Métropole";"MRE3001FP948";"VT";"23"
"67 234 636";"B";"2024";"Métropole";"M10JT0VP065U359";"VT";"1"
"67 234 637";"A";"2024";"Métropole";"N/A";"VT";"33"
"67 234 640";"A";"2024";"Métropole";"L3EYAMM20006081";"Moto lourde";"12"
"67 234 640";"B";"2024";"Métropole";"M10RENVPE65H676";"VT";"1"
"67 234 641";"A";"2024";"Métropole";"LHD17N404370";"Moto lourde";"15"
"67 234 642";"A";"2024";"Métropole";"N/A";"VT";"18"
"67 234 642";"B";"2024";"Métropole";"N/A";"Moto lourde";"2"
"67 234 643";"A";"2024";"Métropole";"ACCHPAX0NFD7FD7";"VT";"9"
"67 234 643";"B";"2024";"Métropole";"N/A";"PL";"0"
"67 234 644";"A";"2024";"Métropole";"N/A";"Moto lourde";"1"
"67 234 644";"B";"2024";"Métropole";"U10RENVP013R902";"VT";"12"
"67 234 645";"A";"2024";"Métropole";"MSE5342KM024";"VT";"18"
"67 234 645";"B";"2024";"Métropole";"M10FRDVP023X907";"VT";"11"
"67 234 646";"A";"2024";"Métropole";"MPE1312TW276";"VT";"18"
"67 234 646";"B";"2024";"Métropole";"N/A";"Moto légère";"13"
"67 234 648";"A";"2024";"Métropole";"N/A";"VT";"28"
"67 234 648";"B";"2024";"Métropole";"HD-K-1039/18-00";"Autres";"10"
"67 234 649";"A";"2024";"Métropole";"N/A";"Moto légère";"9"
"67 234 649";"B";"2024";"Métropole";"N/A";"VU";"9"
"67 234 651";"A";"2024";"Métropole";"N/A";"VT";"15"
"67 234 651";"B";"2024";"Métropole";"N/A";"Moto légère";"8"
"67 234 652";"A";"2024";"Métropole";"LYM1AM40J533";"Moto lourde";"15"
"67 234 653";"A";"2024";"Métropole";"MRE5211EP984";"VT";"18"
"67 234 653";"B";"2024";"Métropole";"N/A";"VT";"N/A"
"67 234 653";"C";"2024";"Métropole";"MRE5316AW914";"VT";"18"
"67 234 654";"A";"2024";"Métropole";"N/A";"VT";"7"
"67 234 654";"B";"2024";"Métropole";"N/A";"VT";"2"
"67 234 655";"A";"2024";"Métropole";"MRE1516AB400";"VT";"21"
"67 234 655";"B";"2024";"Métropole";"MPE5312PY101";"VT";"18"
"67 234 655";"C";"2024";"Métropole";"M10VWGVPH58W078";"VT";"8"
"67 234 656";"B";"2024";"Métropole";"N/A";"Cyclo";"2"
"67 234 656";"Z";"2024";"Métropole";"N/A";"VT";"4"
"67 234 657";"A";"2024";"Métropole";"L3EYAMM2001S260";"Moto lourde";"0"
"67 234 657";"B";"2024";"Métropole";"N/A";"Moto légère";"3"
"67 234 658";"A";"2024";"Métropole";"M10PGTVP000W975";"VT";"13"
"67 234 659";"A";"2024";"Métropole";"LJS14L30P016";"Moto lourde";"24"
"67 234 660";"A";"2024";"Métropole";"N/A";"VT";"8"
"67 234 661";"A";"2024";"Métropole";"MJH5602EJ475";"VT";"16"
"67 234 663";"A";"2024";"Métropole";"M10RENVP0012792";"VT";"12"
"67 234 663";"B";"2024";"Métropole";"L1EMGWCL0000135";"Cyclo";"1"
"67 234 664";"A";"2024";"Métropole";"MPE1012S1786";"VT";"15"
"67 234 664";"B";"2024";"Métropole";"M10K1AVP002D835";"VT";"5"
"67 234 665";"A";"2024";"Métropole";"N/A";"Moto légère";"1"
"67 234 666";"A";"2024";"Métropole";"N/A";"VT";"12"
"67 234 666";"B";"2024";"Métropole";"N/A";"Cyclo";"2"
"67 234 667";"A";"2024";"Métropole";"MCT3506LJ770";"VT";"20"
"67 234 667";"B";"2024";"Métropole";"NB6TB5115000";"VT";"4"
"67 234 667";"C";"2024";"Métropole";"N10CTRCT057J562";"VU";"6"
"67 234 668";"A";"2024";"DOM";"N/A";"Cyclo";"2"
"67 234 668";"B";"2024";"DOM";"N/A";"Moto lourde";"19"
"67 234 669";"B";"2024";"Métropole";"N/A";"VT";"0"
"67 234 670";"A";"2024";"Métropole";"L3EHNDM10018193";"Moto lourde";"1"
"67 234 671";"A";"2024";"Métropole";"MPC4904KJ614";"VT";"15"
"67 234 672";"A";"2024";"Métropole";"N/A";"Cyclo";"4"
"67 234 673";"A";"2024";"Métropole";"N/A";"PL";"N/A"
"67 234 674";"A";"2024";"Métropole";"N/A";"PL";"4"
"67 234 675";"A";"2024";"Métropole";"M10CTRVP004R360";"VT";"11"
"67 234 676";"A";"2024";"Métropole";"M10DACVP0014956";"VT";"3"
"67 234 676";"B";"2024";"Métropole";"L3EYAMM2001L156";"Moto lourde";"0"
"67 234 677";"A";"2024";"Métropole";"L3EHNDM2000U240";"Moto lourde";"10"
"67 234 678";"A";"2024";"DOM";"N/A";"Autres";"9"
"67 234 678";"B";"2024";"DOM";"M10BMWVP042C480";"VT";"7"
"67 234 679";"A";"2024";"Métropole";"N/A";"Moto légère";"1"
"67 234 679";"Z";"2024";"Métropole";"N/A";"VT";"N/A"
"67 234 680";"A";"2024";"Métropole";"N/A";"VU";"N/A"
"67 234 680";"B";"2024";"Métropole";"M10VWGVP000J589";"VT";"14"
"67 234 680";"C";"2024";"Métropole";"M10JT0VP016J034";"VT";"7"
"67 234 681";"A";"2024";"Métropole";"M10DACVP001Z006";"VT";"8"
"67 234 682";"A";"2024";"Métropole";"L3EKWAM2000J159";"Moto lourde";"9"
"67 234 682";"B";"2024";"Métropole";"N/A";"VT";"19"
"67 234 683";"A";"2024";"Métropole";"M10DACVP0016886";"VT";"3"
"67 234 684";"A";"2024";"Métropole";"N/A";"VT";"17"
"67 234 685";"A";"2024";"Métropole";"M10PGTVP037E288";"VT";"8"
"67 234 686";"A";"2024";"Métropole";"M10CPEVS002D000";"VT";"3"
"67 234 686";"B";"2024";"Métropole";"M10PGTVP1767275";"VT";"1"
"67 234 686";"C";"2024";"Métropole";"M1GPSCVP001F957";"VT";"1"
"67 234 687";"A";"2024";"Métropole";"L3EKTMML0009218";"Moto légère";"5"
"67 234 688";"A";"2024";"Métropole";"N/A";"VU";"5"
"67 234 688";"B";"2024";"Métropole";"N/A";"VU";"2"
"67 234 689";"A";"2024";"Métropole";"M10DACVP0029281";"VT";"2"
"67 234 690";"A";"2024";"Métropole";"M10JT0VP053S466";"VT";"2"
"67 234 691";"A";"2024";"Métropole";"M10CPFVP0009169";"VT";"8"
"67 234 692";"A";"2024";"Métropole";"N/A";"Moto légère";"28"
"67 234 692";"B";"2024";"Métropole";" N30SCDTRC19J19";"PL";"1"
"67 234 693";"A";"2024";"Métropole";"N10RENCTF451040";"VU";"0"
"67 234 693";"B";"2024";"Métropole";"N30VECTRKT2S922";"PL";"0"
"67 234 694";"A";"2024";"Métropole";"L3EYAMM10019181";"Moto lourde";"0"
"67 234 695";"A";"2024";"Métropole";"L3ETPHM2001B662";"Moto lourde";"1"
"67 234 695";"B";"2024";"Métropole";"M10MN1VP001E628";"VT";"11"
"67 234 696";"B";"2024";"Métropole";"N/A";"VT";"10"
"67 234 697";"A";"2024";"Métropole";"L6EAXA4M0003032";"Autres";"11"
"67 234 697";"B";"2024";"Métropole";"N/A";"Moto lourde";"3"
"67 234 698";"A";"2024";"Métropole";"N/A";"VU";"17"
"67 234 698";"B";"2024";"Métropole";"N/A";"Autres";"1"
"67 234 699";"A";"2024";"Métropole";"M10VWGVPG19V591";"VT";"9"
"67 234 700";"A";"2024";"Métropole";"L3ECFTM1000K167";"Moto lourde";"0"
"67 234 701";"B";"2024";"Métropole";"M10FRDVP242V686";"VT";"6"
"67 234 702";"A";"2024";"Métropole";"4FAR9MMK1002600";"VT";"3"
"67 234 702";"B";"2024";"Métropole";"M10DACVP001B115";"VT";"7"
